Geography2,CalendarYear2,Water_System,PWSID_Number,Mean_Concentration,Concentration_Unit,People_Served,County_Code2
Beaver,2002,BADEN BORO WATER DEPT,PA5040080,0.5,µg/L,"4,377",7
Beaver,2002,SHIPPINGPORT BORO WATER S,PA5040086,0.5,µg/L,218,7
Beaver,2002,MARION TWP WATER SYS,PA5040087,0.5,µg/L,220,7
Beaver,2002,ALIQUIPPA MUNI WATER AUTH,PA5040006,0.5,µg/L,"15,550",7
Beaver,2002,AMBRIDGE WATER AUTH,PA5040008,0.5,µg/L,"17,832",7
Beaver,2002,OHIOVILLE BORO MUNI AUTH,PA5040044,0.5,µg/L,"2,650",7
Beaver,2002,CENTER TWP WATER AUTH,PA5040007,4,µg/L,"12,500",7
Beaver,2002,MIDLAND BORO MUNI AUTH,PA5040038,0.5,µg/L,"3,194",7
Bedford,2002,SAXTON MUNI WATER AUTH,PA4050021,4,µg/L,"1,000",9
Bedford,2002,HYNDMAN BORO WATER DEPT,PA4050003,4,µg/L,"1,005",9
Bedford,2002,BEDFORD BORO WATER AUTH,PA4050002,4,µg/L,"5,127",9
Bedford,2002,EVITTS CREEK WATER CO,PA4050028,0.7,µg/L,100,9
Berks,2002,HAMBURG MUNI WATER&SEWER,PA3060035,0.7,µg/L,"4,990",11
Berks,2002,TOPTON BORO WATER SUPPLY,PA3060072,0.7,µg/L,"1,958",11
Berks,2002,PAW GOLDEN OAKS,PA3060126,0.7,µg/L,95,11
Berks,2002,HIGHLAND EST MHP,PA3060043,2.6,µg/L,"1,050",11
Berks,2002,BOYERTOWN MUNI AUTH,PA3060081,0.7,µg/L,"7,100",11
Blair,2002,HOLLIDAYSBURG MUNI AUTH,PA4070017,4,µg/L,"8,523",13
Blair,2002,FREEDOM TWP WATER & SEWER,PA4070034,4,µg/L,"1,130",13
Blair,2002,BLAIR TWP WATER & SEWER A,PA4070011,4,µg/L,"2,550",13
Blair,2002,ALTOONA WATER AUTHORITY,PA4070023,4,µg/L,"62,500",13
Blair,2002,BELLWOOD BORO AUTH,PA4070009,4,µg/L,"3,162",13
Bradford,2002,BRADFORD COUNTY MANOR,PA2080033,4,µg/L,700,15
Bradford,2002,HARTS MHP,PA2080012,0.5,µg/L,122,15
Bradford,2002,RIDGEBURY MOBILE MANOR,PA2080023,0.5,µg/L,38,15
Bucks,2002,PA AMERICAN WATER CO YARD,PA1090074,2,µg/L,"37,106",17
Bucks,2002,SPRINGTOWN WATER AUTHORIT,PA1090064,0.5,µg/L,511,17
Bucks,2002,RICHLAND TOWNSHIP SB,PA1090131,9,µg/L,"3,958",17
Bucks,2002,QUAKERTOWN BORO,PA1090082,5.58,µg/L,"12,800",17
Bucks,2002,BUCKINGHAM TOWNSHIP FURLO,PA1090159,0.7,µg/L,"2,489",17
Bucks,2002,BCWSA SOLEBURY,PA1090129,32.2,µg/L,"1,500",17
Bucks,2002,BCWSA FOX RUN PRESERVE,PA1090160,6.4,µg/L,378,17
Bucks,2002,MILFORD TWP WATER AUTHORI,PA1090125,4.47,µg/L,"3,311",17
Bucks,2002,TWP OF UPPER MAKEFIELD,PA1090122,0.5,µg/L,"1,250",17
Bucks,2002,PERKASIE BOROUGH AUTHORIT,PA1090046,13.71,µg/L,"11,100",17
Bucks,2002,TRUMBAUERSVILLE MUN WATER,PA1090091,13,µg/L,"1,057",17
Bucks,2002,BCWSA THE WATER WORKS,PA1090130,0.5,µg/L,"1,790",17
Bucks,2002,NORTHAMPTON BUCKS CO MUN,PA1090089,0.62,µg/L,"37,700",17
Butler,2002,CUPEC MOBILE ESTATES,PA5100087,0.5,µg/L,89,19
Butler,2002,EVANS CITY BOROUGH,PA5100033,0.5,µg/L,"2,400",19
Butler,2002,BERNIES MOBILE HOME PARK,PA5100026,0.5,µg/L,170,19
Butler,2002,PA AMERICAN WATER CO BUTL,PA5100012,0.7,µg/L,"41,912",19
Butler,2002,HARMONY BORO WATER AUTH,PA5100042,4,µg/L,"1,550",19
Butler,2002,ZELIENOPLE BORO WTP,PA5100093,0.5,µg/L,"4,123",19
Butler,2002,MUNICIPAL WATER AUTH ADAM,PA5100141,0.7,µg/L,"3,784",19
Butler,2002,CRANBERRY TWP WTP,PA5100094,0.7,µg/L,"28,000",19
Butler,2002,CRANBERRY VILLAGE MHP,PA5100050,0.5,µg/L,324,19
Butler,2002,SEVEN FIELDS BORO WATER D,PA5100135,0.7,µg/L,"2,400",19
Cambria,2002,JACKSON TWP WATER AUTH,PA4110021,0.5,µg/L,"3,175",21
Cambria,2002,BLACKLICK VALLEY MUNI AUT,PA4110077,0.5,µg/L,"2,040",21
Cambria,2002,NANTY GLO WATER AUTH,PA4110023,0.5,µg/L,"4,060",21
Cameron,2002,DRIFTWOOD BOROUGH,PA6120001,0.5,µg/L,258,23
Carbon,2002,WEATHERLY BORO MUN AUTH,PA3130015,0.25,µg/L,"2,612",25
Carbon,2002,BEAVER MEADOWS BOROUGH,PA3130002,0.25,µg/L,968,25
Carbon,2002,SPRINGHILL MOBILE HOME PA,PA3130017,0.5,µg/L,130,25
Chester,2002,SHADY GROVE MOBILE HOME P,PA1150145,0.5,µg/L,129,29
Chester,2002,DOWNINGTOWN WATER AUTHORI,PA1150026,0.5,µg/L,"9,900",29
Chester,2002,IMPERIAL MOBILE HOME PARK,PA1150013,0.7,µg/L,151,29
Chester,2002,LONDON GROVE TWP MUN AUTH,PA1150165,0.7,µg/L,"2,626",29
Chester,2002,VALLEY VIEW MOBILE HOME P,PA1150052,0.5,µg/L,429,29
Chester,2002,WEST GROVE BOROUGH,PA1150105,0.7,µg/L,"2,873",29
Chester,2002,OXFORD VILLAGE MOBILE HOM,PA1150102,0.5,µg/L,672,29
Chester,2002,VALLEY CROSSING,PA1150197,2,µg/L,750,29
Chester,2002,PA AMERICAN COATESVILLE,PA1150106,2,µg/L,"35,600",29
Chester,2002,TEL HAI REST HOME,PA1150044,0.7,µg/L,630,29
Chester,2002,LOAGS CORNER MOBILE HOME,PA1150030,4,µg/L,130,29
Chester,2002,BOROUGH OF ATGLEN,PA1150109,0.5,µg/L,"1,200",29
Chester,2002,AQUA PA BEVERSREDE,PA1150155,0.7,µg/L,"3,100",29
Chester,2002,COVENTRY TERRACE,PA1150069,4,µg/L,250,29
Chester,2002,RIDGLEA,PA1150215,5.5,µg/L,600,29
Chester,2002,AQUA PA WEST CHESTER,PA1150098,0.7,µg/L,"35,000",29
Chester,2002,HIDEAWAY MOBILE HOME PARK,PA1150049,0.5,µg/L,150,29
Chester,2002,LINCOLN CREST MOBILE HOME,PA1150082,0.7,µg/L,390,29
Chester,2002,PA AMERICAN WATER COMPANY,PA1150166,1.85,µg/L,"44,000",29
Chester,2002,VALLEY SPRINGS WATER CO,PA1150185,0.7,µg/L,"1,500",29
Chester,2002,WARWICK WATER WORKS,PA1150157,0.7,µg/L,98,29
Chester,2002,NORTH COVENTRY WATER SYST,PA1150220,0.7,µg/L,"2,907",29
Chester,2002,Unknown,Unknown,2,µg/L,0,29
Clarion,2002,PA AMERICAN WATER CO CLAR,PA6160001,2,µg/L,"16,600",31
Clarion,2002,FARMINGTON TOWNSHIP,PA6160043,2,µg/L,916,31
Clarion,2002,Unknown,Unknown,2,µg/L,0,31
Clearfield,2002,QUEHANNA MOTIVATIONAL BOO,PA6170345,4,µg/L,350,33
Crawford,2002,SAEGERTOWN BOROUGH,PA6200043,1.33,µg/L,"1,086",39
Crawford,2002,CONNEAUT LAKE BOROUGH WTP,PA6200015,31.1,µg/L,740,39
Crawford,2002,CONNEAUT LAKE PARK WATER,PA6200018,28,µg/L,250,39
Crawford,2002,FOUNTAIN HOUSE TRAILER CO,PA6200044,1.25,µg/L,144,39
Crawford,2002,VERNON TWP WATER AUTHORIT,PA6200072,2,µg/L,576,39
Crawford,2002,HAYFIELD ESTATES MOBILE H,PA6200049,0.5,µg/L,200,39
Crawford,2002,DORAL ESTATES MOBILE HOME,PA6200010,0.5,µg/L,160,39
Crawford,2002,CAMBRIDGE AREA JOINT AUTH,PA6200003,0.5,µg/L,266,39
Crawford,2002,MEADVILLE AREA WATER AUTH,PA6200036,2,µg/L,"16,000",39
Crawford,2002,CAMBRIDGE SPRINGS BOROUGH,PA6200004,0.5,µg/L,"2,400",39
Cumberland,2002,UNITED WATER PA GRANTHAM,PA7210027,4,µg/L,"3,855",41
Cumberland,2002,BIG SPRING TERRACE MHP,PA7210039,0.7,µg/L,412,41
Cumberland,2002,DICKINSON TWP  MUNIC  AUT,PA7210055,4,µg/L,272,41
Cumberland,2002,US ARMY GARRISON,PA7210010,0.7,µg/L,"2,545",41
Cumberland,2002,NEWVILLE BORO WATER AUTH,PA7210041,4,µg/L,"2,040",41
Cumberland,2002,UNITED WATER PA CENTER SQ,PA7210054,4,µg/L,"1,740",41
Cumberland,2002,CARLISLE WATER TRMT PLT,PA7210002,0.7,µg/L,"19,829",41
Cumberland,2002,REGENCY WOODS MHP,PA7210057,4,µg/L,450,41
Cumberland,2002,UNITED WATER PA MECHANICS,PA7210028,4,µg/L,"25,850",41
Cumberland,2002,MT VIEW TERRACE MHP,PA7210059,0.7,µg/L,179,41
Cumberland,2002,SOUTHERN CUMBERLAND WATER,PA7210053,0.7,µg/L,500,41
Cumberland,2002,SOUTHAMPTON MANOR MHP,PA7210066,0.7,µg/L,145,41
Cumberland,2002,PA AMERICAN WATER CO WEST,PA7210029,0.7,µg/L,"91,016",41
Cumberland,2002,SOUTH MIDDLETON TWP WATER,PA7210050,4,µg/L,"12,939",41
Cumberland,2002,MT HOLLY SPRINGS BORO AUT,PA7210037,0.7,µg/L,"3,244",41
Dauphin,2002,UNITED WATER PENNSYLVANIA,PA7220015,0.5,µg/L,"96,808",43
Dauphin,2002,LOYALTON WATER ASSN,PA7220047,0.5,µg/L,98,43
Dauphin,2002,STEELTON BORO WATER AUTH,PA7220036,4,µg/L,"5,858",43
Dauphin,2002,PA AMER WATER CO,PA7220017,2,µg/L,"43,005",43
Delaware,2002,UNITED WATER BETHEL,PA1230012,0.7,µg/L,"6,421",45
Delaware,2002,PATHWAYS,PA1230886,0.5,µg/L,40,45
Delaware,2002,BRINTON MANOR,PA1230006,0.7,µg/L,196,45
Delaware,2002,CHESTER WATER AUTHORITY,PA1230004,0.7,µg/L,"124,649",45
Elk,2002,ST MARYS AREA WATER AUTH,PA6240016,0.5,µg/L,"22,000",47
Erie,2002,ERIE CITY WATER AUTHORITY,PA6250028,0.5,µg/L,"180,000",49
Erie,2002,MCKEAN TWP WATERWORKS,PA6250096,0.5,µg/L,300,49
Fayette,2002,BELLE VERNON BORO MUNI AU,PA5260004,0.5,µg/L,"6,000",51
Fayette,2002,FAIRCHANCE BORO WATER DEP,PA5260007,4,µg/L,"2,174",51
Fayette,2002,PA-AMERICAN WATER-BROWNSV,PA5260005,0.7,µg/L,"11,890",51
Fayette,2002,MUNI AUTH OF WASHINGTON T,PA5260009,0.5,µg/L,"9,200",51
Fayette,2002,JEFFERSON TOWNSHIP AUTHOR,PA5260034,4,µg/L,"1,250",51
Fayette,2002,NEWELL MUNI AUTH,PA5260014,4,µg/L,520,51
Greene,2002,SOUTHWESTERN PA WATER AUT,PA5300017,0.5,µg/L,"40,000",59
Greene,2002,DUNKARD VALLEY JT MUNI AU,PA5300007,4,µg/L,"1,233",59
Indiana,2002,CLYMER BORO MUNI AUTH,PA5320009,0.7,µg/L,"1,660",63
Indiana,2002,BLAIRSVILLE MUNI AUTH,PA5320006,0.7,µg/L,"4,190",63
Indiana,2002,INDIANA MUN SERV AUTH-COY,PA5320048,0.5,µg/L,669,63
Indiana,2002,CENTRAL INDIANA CO WATER,PA5320040,0.5,µg/L,"3,891",63
Indiana,2002,GREEN TWP MUN AUTH BARR S,PA5320010,0.7,µg/L,285,63
Indiana,2002,PA AMERICAN WATER CO-INDI,PA5320025,2,µg/L,"23,922",63
Indiana,2002,INDIANA MUN SERV AUTH-LUZ,PA5320046,0.5,µg/L,769,63
Indiana,2002,GREEN TWP MUN AUTH-COMMOD,PA5320011,0.7,µg/L,300,63
Jefferson,2002,PA AMERICAN WATER PUNXSY,PA6330010,2,µg/L,"8,801",65
Jefferson,2002,BROOKVILLE MUNICIPAL AUTH,PA6330004,0.5,µg/L,"4,500",65
Jefferson,2002,REYNOLDSVILLE WATER AUTH,PA6330011,0.5,µg/L,"2,908",65
Jefferson,2002,ROSE TOWNSHIP MUNICIPAL A,PA6330018,0.5,µg/L,370,65
Lackawanna,2002,PAWC BROWNELL,PA2359001,0.7,µg/L,"11,965",69
Lackawanna,2002,PAWC FALLBROOK,PA2359006,0.7,µg/L,"3,690",69
Lackawanna,2002,PAWC LAKE SCRANTON,PA2359008,0.7,µg/L,"134,570",69
Lancaster,2002,ZERBE SISTERS,PA7360094,0.7,µg/L,210,71
Lancaster,2002,TAYLORS MHP,PA7360110,4,µg/L,76,71
Lancaster,2002,TRIPLE J MHP,PA7360055,0.7,µg/L,200,71
Lawrence,2002,VILLA MARIA COMMUNITY CEN,PA6370048,0.5,µg/L,360,73
Lawrence,2002,PA AMER WATER CO NEW CAST,PA6370034,0.7,µg/L,"45,819",73
Lawrence,2002,PA AMER WATER CO ELLWOOD,PA6370011,2,µg/L,"16,902",73
Lawrence,2002,NEW WILMINGTON BORO WATER,PA6370035,0.7,µg/L,"2,800",73
Lawrence,2002,BESSEMER BOROUGH WATER DE,PA6370003,0.5,µg/L,"1,100",73
Lebanon,2002,MYERSTOWN WATER AUTH,PA7380025,4,µg/L,"9,500",75
Lehigh,2002,GLENCREST MOBILE HOME PAR,PA3390020,0.5,µg/L,570,77
Lehigh,2002,LCA-NLSA-WASHINGTON TOWNS,PA3390078,0.7,µg/L,973,77
Lehigh,2002,SLATINGTON BOROUGH WATER,PA3390039,0.7,µg/L,"4,450",77
Luzerne,2002,HCA ROAN FILTER PLANT,PA2408001,0.25,µg/L,"40,620",79
Luzerne,2002,PAWC CRYSTAL LAKE,PA2409003,0.7,µg/L,"9,535",79
Luzerne,2002,PAWC NESBITT,PA2409010,0.7,µg/L,"58,278",79
Luzerne,2002,PAWC WATRES,PA2409011,0.7,µg/L,"51,978",79
Luzerne,2002,PAWC CEASETOWN,PA2409002,0.7,µg/L,"63,198",79
Luzerne,2002,PAWC HILLCREST,PA2400070,3,µg/L,125,79
Luzerne,2002,PAWC HOMESITE,PA2400072,0.7,µg/L,55,79
Luzerne,2002,PAWC HUNTSVILLE,PA2409013,0.7,µg/L,"10,800",79
Lycoming,2002,ROARING BRANCH WATERWORKS,PA4410182,0.5,µg/L,90,81
Lycoming,2002,WILLIAMSPORT MUN WATER AU,PA4410173,4,µg/L,"52,000",81
McKean,2002,LEWIS RUN BOROUGH,PA6420020,0.5,µg/L,579,83
McKean,2002,PA AMERICAN WATER CO KANE,PA6420019,0.7,µg/L,"5,395",83
McKean,2002,BRADFORD CITY WATER AUTHO,PA6420014,0.5,µg/L,"18,000",83
McKean,2002,MT JEWETT BOROUGH AUTHORI,PA6420018,0.5,µg/L,"1,500",83
Mercer,2002,AQUA PA SHENANGO VALLEY W,PA6430054,0.7,µg/L,"48,000",85
Mercer,2002,AQUA PA LAKE LATONKA WTP,PA6430059,1.7,µg/L,955,85
Mercer,2002,GRANDVIEW ACRES MHP,PA6430042,0.5,µg/L,75,85
Mercer,2002,SHARPSVILLE BORO WATER CO,PA6430055,0.7,µg/L,"4,729",85
Mercer,2002,SOUTH PYMATUNING,PA6430077,0.7,µg/L,"1,000",85
Monroe,2002,BUCK HILL FALLS WATER CO,PA2450020,0.25,µg/L,245,89
Monroe,2002,MOUNTAINHOME WATER COMPAN,PA2450039,2,µg/L,"1,200",89
Monroe,2002,SMITHFIELD COURT,PA2450004,0.7,µg/L,50,89
Montgomery,2002,POTTSTOWN BOROUGH WATER A,PA1460037,0.7,µg/L,"36,000",91
Montgomery,2002,PA AMERICAN NORRISTOWN,PA1460046,1,µg/L,"91,000",91
Montgomery,2002,FREDERICK MENNONITE COMMU,PA1460075,4,µg/L,300,91
Northampton,2002,UTILITIES INC WESTGATE,PA3480024,0.7,µg/L,"2,054",95
Northampton,2002,DRIFTWOOD COURT,PA3480011,0.5,µg/L,55,95
Northampton,2002,LOWER SAUCON AUTHORITY,PA3480027,0.7,µg/L,"5,400",95
Northampton,2002,CITY OF BETHLEHEM,PA3480046,0.7,µg/L,"110,275",95
Pike,2002,PINE RIDGE SYSTEM,PA2520096,0.25,µg/L,"3,923",103
Schuylkill,2002,MINERSVILLE MUNICIPAL WAT,PA3540035,0.7,µg/L,"6,547",107
Schuylkill,2002,PA AM WATER CO-FRACKVILLE,PA3540032,0.7,µg/L,"6,000",107
Schuylkill,2002,LAKE WYNONAH MUNICIPAL AU,PA3540049,6.33,µg/L,"2,500",107
Snyder,2002,BEAVERTOWN MUNICIPAL AUTH,PA4550012,0.5,µg/L,935,109
Snyder,2002,MIDDLEBURG MUNICIPAL AUTH,PA4550016,0.5,µg/L,"2,032",109
Susquehanna,2002,PAWC FOREST CITY,PA2359014,0.7,µg/L,"3,383",115
Tioga,2002,BLOSSBURG MUNICIPAL AUTHO,PA2590033,0.5,µg/L,"1,650",117
Tioga,2002,BLOSS TWP MUNICIPAL AUTHO,PA2590044,0.5,µg/L,350,117
Tioga,2002,DUNCAN TWP MUNICIPAL AUTH,PA2590048,0.5,µg/L,220,117
Tioga,2002,BAKERCREST PCH,PA2590054,0.5,µg/L,36,117
Tioga,2002,COUNTRY LIVING MHP,PA2590041,0.5,µg/L,92,117
Tioga,2002,HAMILTON TWP MUNICIPAL AU,PA2590049,0.5,µg/L,399,117
Union,2002,WEST BUFFALO TWP MUN AUTH,PA4600015,0.5,µg/L,333,119
Union,2002,MIFFLINBURG BORO WATER DE,PA4600012,0.5,µg/L,"3,690",119
Venango,2002,EMLENTON WATER COMPANY,PA6610019,4,µg/L,915,121
Venango,2002,PLUMER WATER COMPANY,PA6610011,0.7,µg/L,250,121
Venango,2002,ROUSEVILLE MUN WATERWORKS,PA6610028,0.7,µg/L,474,121
Warren,2002,PA AMERICAN WATER CO WARR,PA6620020,0.7,µg/L,"13,202",123
Washington,2002,TRI CNTY JT MUNI AUTH,PA5630045,0.5,µg/L,"10,100",125
Washington,2002,MARIANNA MUNI WATER WORKS,PA5630050,0.5,µg/L,620,125
Wayne,2002,SUNRISE TERRACE MOBILE HO,PA2640004,2,µg/L,144,127
Westmoreland,2002,NEW KENSINGTON MUNI AUTH,PA5650070,0.5,µg/L,"47,800",129
Wyoming,2002,NICHOLSON BORO AUTH,PA2660011,0.7,µg/L,584,131
Wyoming,2002,TUNKHANNOCK BORO MUNIC AU,PA2660014,3.6,µg/L,"2,240",131
York,2002,YORK WATER CO,PA7670100,4,µg/L,"159,623",133
York,2002,MOUNT AIRY MHP,PA7670112,0.7,µg/L,50,133
York,2002,LOCUST MANOR MHP,PA7670022,0.7,µg/L,65,133
York,2002,GLEN ROCK WATER AUTH,PA7670050,4,µg/L,"2,100",133
Adams,2001,OAK VILLAGE,PA7010011,0.5,µg/L,275,1
Adams,2001,MOUNTAIN VIEW MHP,PA7010029,9,µg/L,180,1
Adams,2001,FRANKLIN TWP MUNI AUTH,PA7010032,0.7,µg/L,441,1
Adams,2001,GETTYSBURG MUNI AUTH,PA7010019,0.5,µg/L,"11,500",1
Allegheny,2001,SPRINGDALE TWP WATER DEPT,PA5020021,3.5,µg/L,"1,820",3
Allegheny,2001,CHESWICK BORO WATER DEPT,PA5020008,3.5,µg/L,"1,975",3
Allegheny,2001,HARMAR TWP MUNI AUTH,PA5020009,3.5,µg/L,"3,144",3
Armstrong,2001,KITTANNING PLUMCREEK WATR,PA5030013,0.7,µg/L,400,5
Armstrong,2001,MANOR TWP JT MUNI AUTH,PA5030006,0.7,µg/L,"6,744",5
Bedford,2001,CRESTVIEW MHP,PA4050007,8.9,µg/L,100,9
Bedford,2001,EVITTS CREEK WATER CO,PA4050028,4,µg/L,100,9
Bedford,2001,ST CLAIRSVILLE WATER COMP,PA4050036,4,µg/L,392,9
Berks,2001,TOPTON BORO WATER SUPPLY,PA3060072,0.7,µg/L,"1,958",11
Berks,2001,ONTELAUNEE TWP MUNI AUTH,PA3060098,0.7,µg/L,400,11
Berks,2001,GEISINGERS MHP,PA3060005,0.5,µg/L,90,11
Berks,2001,BERN TWP MUNI AUTH,PA3060045,0.7,µg/L,"1,800",11
Berks,2001,READING AREA WATER AUTH,PA3060059,0.7,µg/L,"87,000",11
Berks,2001,MUHLENBERG TWP MUNI AUTH,PA3060038,0.7,µg/L,"21,000",11
Blair,2001,VAIL WATER ASSN,PA4070056,0.7,µg/L,150,13
Blair,2001,MARTINSBURG MUNI AUTH,PA4070030,4,µg/L,"3,160",13
Bradford,2001,WYALUSING VALLEY PCH,PA2080807,0.5,µg/L,59,15
Bradford,2001,WHISPERING PINES MHP,PA2080009,0.5,µg/L,93,15
Bucks,2001,MORRISVILLE MUNIC AUTHORI,PA1090037,0.5,µg/L,"18,077",17
Bucks,2001,UPPER SOUTHAMPTON MUN AUT,PA1090063,0.5,µg/L,"16,000",17
Bucks,2001,NEWTOWN ARTESIAN WATER CO,PA1090043,0.5,µg/L,"30,000",17
Bucks,2001,RICHLAND TOWNSHIP SB,PA1090131,7.7,µg/L,"3,958",17
Bucks,2001,DOYLESTOWN BORO WATER DEP,PA1090081,2.5,µg/L,"8,700",17
Bucks,2001,MILFORD TWP WATER AUTHORI,PA1090125,2.3,µg/L,"3,311",17
Bucks,2001,BUCKS RUN APARTMENTS,PA1090017,0.5,µg/L,120,17
Butler,2001,COLONIAL GARDENS GUEST HO,PA5100132,0.5,µg/L,45,19
Cambria,2001,ELDER TWP WATER AUTH,PA4110045,0.5,µg/L,250,21
Cambria,2001,EAST TAYLOR MUNI AUTH,PA4110043,4,µg/L,"3,200",21
Cambria,2001,CAPTAINS QUARTERS,PA4110025,0.5,µg/L,35,21
Cambria,2001,GREATER JOHNSTOWN WATER A,PA4110014,4,µg/L,"52,000",21
Cambria,2001,HASTINGS MUNI AUTH,PA4110013,0.5,µg/L,"1,670",21
Cameron,2001,DRIFTWOOD BOROUGH,PA6120001,0.5,µg/L,258,23
Centre,2001,STATE COLLEGE BORO WATER,PA4140096,4,µg/L,"47,000",27
Chester,2001,SHADYSIDE MHP,PA1150064,0.7,µg/L,35,29
Chester,2001,AQUA PA BEVERSREDE,PA1150155,4,µg/L,"3,100",29
Chester,2001,COCHRANVILLE MHP,PA1150202,0.7,µg/L,99,29
Chester,2001,SPRING RUN ESTATES WTP,PA1150216,0.5,µg/L,450,29
Chester,2001,NOTTINGHAM MANOR M H  COU,PA1150177,4,µg/L,513,29
Chester,2001,STONY RUN MOBILE HOME PAR,PA1150083,0.5,µg/L,200,29
Chester,2001,HONEY BROOK BORO WATER,PA1150127,0.5,µg/L,"2,521",29
Chester,2001,LONDON GROVE TWP MUN AUTH,PA1150165,4,µg/L,"2,626",29
Chester,2001,DOWNINGTOWN WATER AUTHORI,PA1150026,0.5,µg/L,"9,900",29
Clearfield,2001,QUEHANNA MOTIVATIONAL BOO,PA6170345,0.25,µg/L,350,33
Clearfield,2001,COOPER TWP MUNICIPAL AUTH,PA6170041,0.25,µg/L,"3,576",33
Crawford,2001,TITUSVILLE ESTATES,PA6200053,0.7,µg/L,39,39
Crawford,2001,CONNEAUT LAKE BOROUGH WTP,PA6200015,32.8,µg/L,740,39
Crawford,2001,TIMBERCREST APARTMENTS,PA6200066,0.5,µg/L,200,39
Crawford,2001,LAKEVIEW MANOR MHP,PA6200031,12.25,µg/L,150,39
Dauphin,2001,STEELTON BORO WATER AUTH,PA7220036,4,µg/L,"5,858",43
Dauphin,2001,CHESAPEAKE EST MHP,PA7220057,0.7,µg/L,957,43
Dauphin,2001,MOUNTAINDALE APARTMENTS,PA7220070,0.5,µg/L,50,43
Delaware,2001,PATHWAYS,PA1230886,0.5,µg/L,40,45
Delaware,2001,CHESTER WATER AUTHORITY,PA1230004,4,µg/L,"124,649",45
Delaware,2001,UNITED WATER BETHEL,PA1230012,4,µg/L,"6,421",45
Erie,2001,MILLFAIR HEIGHTS,PA6250075,0.5,µg/L,350,49
Huntingdon,2001,BROADTOP CITY WATER AUTH,PA4310023,4,µg/L,350,61
Huntingdon,2001,SHIRLEYSBURG MUNI AUTH,PA4310027,4,µg/L,300,61
Huntingdon,2001,SALTILLO MUNI WATER WORKS,PA4310026,4,µg/L,350,61
Indiana,2001,COUNTRY MEADOWS MHP,PA5320097,0.7,µg/L,75,63
Indiana,2001,EAST GREEN TWP WATER SYS,PA5320102,0.5,µg/L,90,63
Lackawanna,2001,TALL TIMBERS VILLAGE M H,PA2350012,0.5,µg/L,275,69
Lackawanna,2001,CLARKS SUMMIT STATE HOSPI,PA2350028,0.7,µg/L,747,69
Lancaster,2001,JUBILEE MHP,PA7360108,4,µg/L,30,71
Lancaster,2001,ELIZABETHTOWN AREA WATER,PA7360124,4,µg/L,"15,000",71
Lancaster,2001,CONESTOGA HILLS COMMUNITY,PA7360015,0.7,µg/L,150,71
Lancaster,2001,PINEHURST MANOR,PA7360092,4,µg/L,47,71
Lebanon,2001,UPPER LAWN MHP,PA7380029,4,µg/L,345,75
Lebanon,2001,N ANNVILLE MHP,PA7380004,4,µg/L,72,75
Mercer,2001,ROUTE 322 MOBILE HOME PAR,PA6430019,0.5,µg/L,129,85
Mercer,2001,GREYSTONE COUNTRY ESTATES,PA6430073,0.5,µg/L,69,85
Monroe,2001,BUCK HILL FALLS WATER CO,PA2450020,0.25,µg/L,245,89
Northampton,2001,LOWER SAUCON AUTHORITY,PA3480027,0.7,µg/L,"5,400",95
Northampton,2001,CITY OF BETHLEHEM,PA3480046,0.7,µg/L,"110,275",95
Northampton,2001,UTILITIES INC WESTGATE,PA3480024,0.7,µg/L,"2,054",95
Northampton,2001,DRIFTWOOD COURT,PA3480011,0.5,µg/L,55,95
Northampton,2001,PAW BLUE MOUNTAIN DIVISIO,PA3480055,0.5,µg/L,"23,613",95
Pike,2001,HEMLOCK FARMS (MAIN),PA2520033,0.7,µg/L,"8,120",103
Potter,2001,ROULETTE TWP AUTHORITY WA,PA6530007,0.5,µg/L,972,105
Schuylkill,2001,NUREMBURG WATER CO,PA3540023,0.7,µg/L,340,107
Snyder,2001,BEAVERTOWN MUNICIPAL AUTH,PA4550012,0.5,µg/L,935,109
Snyder,2001,AQUA PA KRATZERVILLE,PA4550008,4.5,µg/L,435,109
Snyder,2001,PENNS CREEK MUNICIPAL AUT,PA4550019,2.37,µg/L,725,109
Susquehanna,2001,MONTROSE TERRACE MHP,PA2580040,0.5,µg/L,90,115
Susquehanna,2001,WHITES MOBILE HOME PARK,PA2580001,0.7,µg/L,90,115
Venango,2001,POLK CENTER,PA6610010,0.7,µg/L,"1,300",121
Warren,2001,PLEASANT VALLEY MHP,PA6620038,0.5,µg/L,210,123
Warren,2001,SHEFFIELD TWP MUNICIPAL A,PA6620031,0.5,µg/L,"1,075",123
Wayne,2001,WOODLYN RESIDENCES,PA2640055,3,µg/L,35,127
Wayne,2001,HILLTOP VILLAGE ASSOCIATI,PA2640019,1.13,µg/L,86,127
Westmoreland,2001,MAWC FURNACE RUN,PA5650031,4,µg/L,"3,100",129
York,2001,YORK WATER CO,PA7670100,0.5,µg/L,"159,623",133
York,2001,GLEN ROCK WATER AUTH,PA7670050,0.5,µg/L,"2,100",133
York,2001,WEST MANCHESTER TWP AUTH,PA7670101,11,µg/L,"9,800",133
,,,,,,,
Geography1,CalendarYear1,WaterUse_PeopleServed,County_Code,,,,
Adams,2018,"47,776",1,,,,
Allegheny,2018,"1,945,355",3,,,,
Armstrong,2018,"46,241",5,,,,
Beaver,2018,"165,702",7,,,,
Bedford,2018,"18,292",9,,,,
Berks,2018,"290,974",11,,,,
Blair,2018,"100,146",13,,,,
